UDI,Type,Air.temperature,Process.temperature,Rotational.speed,Torque,Tool.wear,Machine.failure
9054,2,297.4,-1.01471003401576,0.553445075506941,-0.781117641536454,-0.376267710204678,0
9055,2,297.3,-1.0821075494928,-0.0991504567621203,-0.179247856317577,-0.329138023318367,0
9056,3,297.3,-1.0821075494928,1.81401422330872,-1.69395348245175,-0.282008336432056,0
9057,1,297.3,-1.14950506496979,-0.606724759638057,0.19190517790073,-0.203458858288205,0
9058,2,297.3,-1.0821075494928,0.821176575925017,-0.550400890535885,-0.172039067030664,0
9059,2,297.2,-1.14950506496979,-1.18680967721056,1.72667313020887,-0.124909380144353,0
9060,1,297.2,-1.14950506496979,1.48492758737816,-1.44317440527722,-0.0777796932580419,0
9061,3,297.2,-1.14950506496979,-0.478436749021062,0.583120538293,-0.0463599020005012,0
9062,2,297.2,-1.0821075494928,1.80843648371667,-1.40304975292929,0.0321895761433505,0
9063,1,297.2,-1.14950506496979,0.207625220800259,-0.470151585840035,0.0793192630296616,0
9064,1,297.2,-1.14950506496979,-0.668079895150533,-0.0287804100128579,0.110739054287202,0
9065,1,297.2,-1.0821075494928,1.64110429595538,-1.48329905762514,0.142158845544743,0
9066,3,297.2,-1.0821075494928,3.58773541357847,-2.27576094149667,0.173578636802284,0
9067,1,297.2,-1.14950506496979,0.653844388163719,-0.971709740189099,0.252128114946135,0
9068,1,297.1,-1.21690258044682,-1.04736618740947,1.66648615168698,0.283547906203676,0
9069,3,297.1,-1.21690258044682,1.40126149349752,-0.971709740189099,0.314967697461217,0
9070,2,297.2,-1.21690258044682,0.776554659188671,-1.19239532810269,0.393517175605068,0
9071,1,297.1,-1.21690258044682,-0.623457978414186,0.522933559771113,0.44064686249138,0
9072,1,297,-1.28430009592381,-0.6123024992301,1.40567591142547,0.47206665374892,0
9073,3,297.2,-1.28430009592381,1.28970670165665,-1.28267579588552,0.503486445006461,0
9074,1,297.2,-1.28430009592381,0.837909794701147,-0.881429272406268,0.582035923150313,0
9075,2,297.2,-1.28430009592381,0.0849149497753071,0.131718199378842,0.613455714407853,0
9076,1,297.3,-1.28430009592381,-0.182816550642769,-0.399933444231166,0.660585401294164,0
9077,1,297.2,-1.28430009592381,-0.361304217588153,0.432653091988281,0.692005192551705,0
9078,1,297.3,-1.28430009592381,1.2450847849203,-1.39301858984231,0.723424983809246,0
9079,1,297.3,-1.28430009592381,0.151847824879826,-0.430026933492109,0.754844775066786,0
9080,3,297.3,-1.28430009592381,0.0849149497753071,0.242060993335636,0.786264566324327,0
9081,1,297.2,-1.35169761140085,1.84190292126893,-1.46323673145118,0.864814044468179,0
9082,1,297.3,-1.35169761140085,-0.0656840192098608,-0.490213912013997,0.896233835725719,0
9083,1,297.2,-1.41909512687788,-1.28163125027529,0.964304735598289,0.92765362698326,0
9084,2,297.2,-1.41909512687788,0.0124043350787448,-0.430026933492109,0.959073418240801,0
9085,1,297.2,-1.41909512687788,-1.18680967721056,3.55234481203946,1.00620310512711,1
9086,3,297.1,-1.41909512687788,-0.969277833120868,1.40567591142547,1.03762289638465,0
9087,1,297.1,-1.48649264235487,-0.617880238822143,0.372466113466394,1.1161723745285,0
9088,1,297.1,-1.48649264235487,0.793287877964801,-1.24255114353759,1.14759216578604,0
9089,2,297.1,-1.41909512687788,0.687310825715979,-1.31276928514646,1.17901195704359,0
9090,1,297.2,-1.41909512687788,2.51123167231412,-1.97482604888723,1.2261416439299,0
9091,2,297.2,-1.41909512687788,1.16141869103966,-1.10211486031986,1.25756143518744,0
9092,2,297.2,-1.35169761140085,1.26181800369643,-0.891460435493249,1.30469112207375,0
9093,1,297.3,-1.28430009592381,0.163003304063913,-0.560432053622867,1.35182080896006,0
9094,2,297.3,-1.28430009592381,0.949464586542012,-0.941616250928155,1.3832406002176,0
9095,2,297.3,-1.28430009592381,-0.941389135160652,1.88717173960057,1.43037028710391,0
9096,1,297.3,-1.28430009592381,-0.450548051060846,0.573089375206019,1.47749997399022,0
9097,1,297.2,-1.28430009592381,0.966197805318141,-0.911522761667212,1.50891976524776,0
9098,1,297.3,-1.28430009592381,0.575756033875114,-0.309652976448334,1.5403395565053,0
9099,1,297.3,-1.28430009592381,-0.394770655140413,0.984367061772251,-1.69589894302139,0
9100,3,297.3,-1.28430009592381,-0.344570998812024,1.23514613894678,-1.66447915176385,0
9101,1,297.3,-1.21690258044682,-0.517480926165365,1.35552009599056,-1.58592967361999,0
9102,3,297.3,-1.21690258044682,0.637111169387589,-0.861366946232305,-1.55450988236245,0
9103,1,297.3,-1.14950506496979,-0.249749425747288,-0.179247856317577,-1.4759604042186,0
9104,1,297.3,-1.21690258044682,-0.272060384115461,0.101624710117899,-1.44454061296106,0
9105,2,297.4,-1.14950506496979,0.0626039914071341,0.783743800032626,-1.41312082170352,0
9106,2,297.3,-1.21690258044682,0.770976919596628,-0.51027623818796,-1.36599113481721,0
9107,1,297.4,-1.14950506496979,1.75823682738828,-1.82435860258251,-1.3188614479309,0
9108,2,297.5,-1.01471003401576,0.687310825715979,-0.971709740189099,-1.28744165667336,0
9109,2,297.5,-0.947312518538733,-0.550947363717624,-0.11906087779569,-1.24031196978705,0
9110,1,297.5,-0.947312518538733,-0.143772373498466,-0.0287804100128579,-1.19318228290074,0
9111,2,297.6,-0.947312518538733,-0.83541208291183,0.904117757076401,-1.1617624916432,0
9112,1,297.6,-0.947312518538733,-1.04736618740947,1.10474101881603,-1.11463280475688,0
9113,2,297.6,-0.947312518538733,-0.316682300851807,-0.169216693230596,-1.08321301349934,0
9114,1,297.6,-0.947312518538733,1.14468547226353,-1.15227067575476,-1.03608332661303,0
9115,1,297.6,-0.87991500306174,-0.350148738404067,-0.0989985516217272,-1.00466353535549,0
9116,2,297.6,-0.947312518538733,-0.528636405349451,0.823868452380551,-0.973243744097952,0
9117,3,297.6,-0.87991500306174,0.670577606939849,-0.791148804623436,-0.92611405721164,0
9118,2,297.6,-0.87991500306174,-0.35572647799611,0.663369842988851,-0.847564579067789,0
9119,1,297.6,-0.947312518538733,-0.0712617588019041,0.211967504074693,-0.800434892181478,0
9120,2,297.4,-1.0821075494928,0.759821440412541,-1.05195904488495,-0.769015100923937,0
9121,1,297.4,-1.0821075494928,-0.0768394983939473,-0.129092040882671,-0.721885414037626,0
9122,1,297.3,-1.14950506496979,-0.796367905767527,0.593151701379981,-0.690465622780085,0
9123,1,297.4,-1.0821075494928,0.229936179168432,0.121687036291861,-0.659045831522545,0
9124,1,297.4,-1.01471003401576,-0.428237092692673,0.282185645683561,-0.627626040265004,0
9125,1,297.4,-1.0821075494928,-0.62903571800623,1.04455404029414,-0.596206249007463,0
9126,1,297.4,-1.01471003401576,0.168581043655956,-0.580494379796829,-0.564786457749923,0
9127,1,297.4,-1.01471003401576,-0.344570998812024,0.071531220856955,-0.533366666492382,0
9128,1,297.4,-1.01471003401576,1.23950704532826,-1.28267579588552,-0.501946875234841,0
9129,2,297.5,-0.947312518538733,-0.294371342483634,0.593151701379981,-0.470527083977301,0
9130,1,297.6,-0.947312518538733,0.698466304900065,-0.991772066363061,-0.423397397090989,0
9131,1,297.6,-0.947312518538733,0.207625220800259,-0.730961826101548,-0.391977605833449,0
9132,3,297.6,-0.947312518538733,-0.422659353100629,0.673401006075832,-0.360557814575908,0
9133,2,297.6,-0.947312518538733,0.257824877128648,0.201936340987711,-0.282008336432056,0
9134,1,297.7,-0.87991500306174,-0.333415519627937,0.573089375206019,-0.234878649545745,0
9135,1,297.7,-0.87991500306174,-0.500747707389235,0.0213754054220485,-0.203458858288205,0
9136,3,297.7,-0.812517487584709,-0.751745989031181,1.03452287720716,-0.172039067030664,0
9137,1,297.7,-0.87991500306174,0.865798492661363,-1.09208369723287,-0.0934895888868122,0
9138,1,297.7,-0.87991500306174,1.07217485756696,-1.16230183884174,-0.0620697976292715,0
9139,1,297.6,-0.947312518538733,-0.0935727171700771,-0.299621813361353,-0.0306500063717308,0
9140,1,297.5,-1.01471003401576,-0.0154843628814715,-0.309652976448334,0.00076978488580985,0
9141,1,297.5,-1.01471003401576,-0.924655916384522,-0.00871808383889575,0.0321895761433505,0
9142,1,297.5,-1.01471003401576,0.324757752233167,-0.359808791883241,0.0636093674008912,0
9143,1,297.6,-1.01471003401576,0.776554659188671,-0.580494379796829,0.0950291586584319,0
9144,1,297.6,-1.01471003401576,-0.484014488613105,0.262123319509599,0.126448949915973,0
9145,2,297.5,-1.01471003401576,-0.511903186573321,0.161811688639786,0.157868741173513,0
9146,1,297.6,-1.01471003401576,0.196469741616172,-0.289590650274371,0.204998428059824,0
9147,1,297.6,-0.947312518538733,-0.0601062796178176,0.00131307924808568,0.236418219317365,0
9148,1,297.7,-0.87991500306174,0.832332055109103,-1.28267579588552,0.267838010574906,0
9149,1,297.6,-0.947312518538733,-0.813101124543657,0.0414377315960107,0.299257801832446,0
9150,2,297.5,-0.947312518538733,-0.6123024992301,1.05458520338112,0.330677593089987,0
9151,2,297.5,-0.947312518538733,-1.06967714577765,1.7066108040349,0.377807279976298,0
9152,1,297.6,-0.947312518538733,0.0793372101832638,0.0514688946829921,0.424936966862609,0
9153,1,297.5,-0.947312518538733,-1.55494049028541,1.36555125907754,0.45635675812015,0
9154,1,297.5,-0.947312518538733,0.040293033038961,-0.620619032144754,0.487776549377691,0
9155,1,297.5,-0.947312518538733,0.319180012641124,-0.399933444231166,0.519196340635231,0
9156,1,297.5,-1.01471003401576,-1.10872132292195,1.74673545638283,0.550616131892772,0
9157,2,297.5,-1.0821075494928,-0.946966874752695,1.48592521612132,0.582035923150313,0
9158,1,297.5,-1.01471003401576,-0.428237092692673,1.23514613894678,0.629165610036624,0
9159,3,297.4,-1.0821075494928,-0.288793602891591,0.623245190640926,0.660585401294164,0
9160,2,297.5,-0.947312518538733,-0.160505592274596,-0.450089259666072,0.739134879438016,0
9161,3,297.5,-1.01471003401576,0.737510482044368,-1.20242649118967,0.786264566324327,0
9162,2,297.5,-1.01471003401576,0.408423846113816,-1.00180322945004,0.864814044468179,0
9163,2,297.6,-0.947312518538733,-0.166083331866639,-0.0287804100128579,0.91194373135449,0
9164,1,297.6,-0.947312518538733,-0.690390853518705,0.733587984597719,0.959073418240801,0
9165,1,297.6,-0.947312518538733,4.71443881117121,-2.56666467101912,0.990493209498341,0
9166,1,297.6,-0.947312518538733,-1.18680967721056,2.24829361073189,1.02191300075588,0
9167,2,297.6,-0.947312518538733,-0.829834343319787,1.34548893290358,1.05333279201342,0
9168,2,297.6,-0.87991500306174,-0.8186788641357,0.121687036291861,1.10046247889973,0
9169,3,297.6,-0.812517487584709,-0.857723041280003,0.442684255075262,1.14759216578604,0
9170,1,297.7,-0.812517487584709,1.9925018902541,-1.55351719923401,1.2261416439299,0
9171,1,297.7,-0.87991500306174,-0.361304217588153,0.683432169162813,1.25756143518744,0
9172,2,297.7,-0.812517487584709,-0.840989822503873,0.563058212119038,1.28898122644498,0
9173,1,297.7,-0.745119972107716,0.982931024094271,-1.28267579588552,1.33611091333129,0
9174,3,297.8,-0.745119972107716,0.62037795061146,-0.781117641536454,1.36753070458883,0
9175,1,297.8,-0.745119972107716,1.85305840045302,-1.44317440527722,1.44608018273268,1
9176,1,297.8,-0.677722456630684,-0.757323728623225,2.42885454629756,-1.69589894302139,1
9177,1,297.8,-0.745119972107716,-0.11588367553825,0.0414377315960107,-1.66447915176385,0
9178,1,297.9,-0.610324941153653,-0.193972029826856,0.302247971857524,-1.63305936050631,0
9179,1,297.8,-0.677722456630684,-1.10872132292195,1.69657964094792,-1.60163956924877,0
9180,3,297.9,-0.610324941153653,-0.57883606167784,0.472777744336206,-1.57021977799122,0
9181,1,297.9,-0.610324941153653,-0.177238811050726,-0.309652976448334,-1.49167029984737,0
9182,1,297.9,-0.610324941153653,-0.0991504567621203,-0.389902281144184,-1.46025050858983,0
9183,2,297.8,-0.677722456630684,0.207625220800259,0.50287123359715,-1.42883071733229,0
9184,1,297.9,-0.610324941153653,0.0235598142628313,-0.339746465709278,-1.38170103044598,0
9185,1,298,-0.54292742567666,0.704044044492108,-0.339746465709278,-1.35028123918844,0
9186,1,297.9,-0.610324941153653,-0.539791884533538,1.03452287720716,-1.3188614479309,0
9187,1,297.9,-0.677722456630684,0.503245419178551,-1.10211486031986,-1.28744165667336,0
9188,1,297.9,-0.677722456630684,-0.891189478832263,0.733587984597719,-1.25602186541582,0
9189,1,297.9,-0.677722456630684,-0.205127509010942,0.0213754054220485,-1.22460207415828,0
9190,1,297.9,-0.610324941153653,0.313602273049081,-0.801179967710417,-1.19318228290074,0
9191,2,298,-0.677722456630684,-0.556525103309667,-0.149154367056634,-1.1617624916432,0
9192,2,297.9,-0.677722456630684,2.4052546200653,-1.84442092875647,-1.11463280475688,0
9193,1,297.9,-0.677722456630684,0.129536866511653,-0.419995770405129,-1.06750311787057,0
9194,2,297.9,-0.677722456630684,-0.0489508004337311,0.0915935470309171,-1.03608332661303,0
9195,1,297.9,-0.745119972107716,-0.813101124543657,0.0615000577699735,-0.988953639726722,0
9196,1,297.9,-0.677722456630684,-0.0377953212496445,-0.239434834839465,-0.957533848469181,0
9197,1,298,-0.745119972107716,0.3805351481536,-0.229403671752484,-0.92611405721164,0
9198,2,297.9,-0.812517487584709,-0.38919291554837,0.904117757076401,-0.8946942659541,0
9199,2,297.9,-0.812517487584709,-0.00432888369738501,-0.239434834839465,-0.847564579067789,0
9200,1,297.9,-0.812517487584709,0.414001585705859,-0.861366946232305,-0.800434892181478,0
9201,2,297.9,-0.812517487584709,0.352646450193383,-0.791148804623436,-0.769015100923937,0
9202,1,297.8,-0.87991500306174,-0.751745989031181,0.4226219289013,-0.721885414037626,0
9203,1,297.8,-0.812517487584709,0.0514485122230476,-0.309652976448334,-0.690465622780085,0
9204,1,297.8,-0.812517487584709,0.112803647735523,-0.480182748927016,-0.659045831522545,0
9205,1,297.8,-0.812517487584709,0.458623502442205,-0.389902281144184,-0.627626040265004,0
9206,1,297.8,-0.812517487584709,0.224358439576389,-0.710899499927586,-0.596206249007463,0
9207,2,297.9,-0.745119972107716,0.0458707726310043,0.402559602727337,-0.564786457749923,0
9208,1,297.9,-0.812517487584709,-0.85214530168796,0.863993104728476,-0.517656770863612,0
9209,1,298,-0.745119972107716,-0.740590509847095,0.0915935470309171,-0.486236979606071,0
9210,2,298,-0.677722456630684,-0.813101124543657,1.59626801007811,-0.45481718834853,0
9211,2,297.9,-0.677722456630684,5.11603606179832,-2.61682048645403,-0.407687501462219,0
9212,2,298,-0.677722456630684,-0.723857291070965,0.914148920163383,-0.360557814575908,0
9213,1,298,-0.745119972107716,-0.829834343319787,1.39564474833848,-0.313428127689597,0
9214,1,298,-0.677722456630684,0.782132398780714,-0.761055315362492,-0.282008336432056,0
9215,1,298,-0.745119972107716,-0.171661071458683,-0.289590650274371,-0.250588545174516,0
9216,1,297.9,-0.812517487584709,0.793287877964801,-0.831273456971361,-0.219168753916975,0
9217,3,297.7,-0.812517487584709,-0.38919291554837,0.372466113466394,-0.187748962659434,0
9218,1,297.8,-0.812517487584709,-0.656924415966446,0.964304735598289,-0.109199484515583,0
9219,1,297.7,-0.812517487584709,-1.03063296863334,1.02449171412018,-0.0777796932580419,0
9220,2,297.7,-0.812517487584709,-1.05294392700152,1.7066108040349,-0.0463599020005012,0
9221,1,297.8,-0.745119972107716,-1.43223021926046,1.8169535979917,0.00076978488580985,0
9222,2,297.8,-0.677722456630684,0.759821440412541,-1.00180322945004,0.0321895761433505,0
9223,2,297.9,-0.677722456630684,-0.0768394983939473,-0.149154367056634,0.0793192630296616,0
9224,1,297.9,-0.677722456630684,-0.874456260056133,0.392528439640356,0.126448949915973,0
9225,1,297.9,-0.677722456630684,-0.495169967797192,0.683432169162813,0.157868741173513,0
9226,1,298,-0.610324941153653,1.56859368125881,-1.64379766701685,0.189288532431054,0
9227,1,298,-0.610324941153653,1.5797491604429,-1.65382883010383,0.220708323688595,0
9228,1,298,-0.610324941153653,-0.366881957180197,0.432653091988281,0.252128114946135,0
9229,2,298.1,-0.610324941153653,0.185314262432086,-0.249465997926446,0.283547906203676,0
9230,2,298.1,-0.677722456630684,2.80685187069242,-2.22560512606176,0.330677593089987,0
9231,1,298.2,-0.54292742567666,2.13752311964723,-1.74410929788666,0.377807279976298,0
9232,1,298.2,-0.610324941153653,0.00124885589465825,-0.349777628796259,0.409227071233839,0
9233,1,298.2,-0.610324941153653,-1.05294392700152,1.20505264968584,0.44064686249138,0
9234,1,298.3,-0.610324941153653,-0.757323728623225,0.512902396684131,0.47206665374892,0
9235,1,298.3,-0.610324941153653,2.03712380699045,-1.97482604888723,0.503486445006461,0
9236,2,298.2,-0.745119972107716,0.296869054272951,-0.480182748927016,0.534906236264002,0
9237,1,298.1,-0.87991500306174,0.0960704289593936,-0.841304620058342,0.582035923150313,0
9238,2,298.1,-0.812517487584709,1.51839402493042,-1.46323673145118,0.613455714407853,0
9239,2,298.2,-0.812517487584709,-0.461703530244932,0.121687036291861,0.660585401294164,0
9240,3,298.2,-0.812517487584709,-0.573258322085797,1.19502148659886,0.707715088180475,0
9241,2,298.1,-0.87991500306174,-0.986011051896998,0.964304735598289,0.786264566324327,0
9242,1,298.1,-0.87991500306174,0.804443357148887,-1.09208369723287,0.833394253210638,0
9243,2,298.2,-0.87991500306174,-1.50474083395702,2.09782616442717,0.864814044468179,0
9244,1,298.3,-0.812517487584709,-0.472859009429019,0.904117757076401,0.91194373135449,0
9245,1,298.3,-0.812517487584709,1.27297348288052,-1.27264463279854,0.94336352261203,0
9246,1,298.3,-0.745119972107716,0.943886846949968,-1.27264463279854,0.974783313869571,0
9247,1,298.3,-0.745119972107716,1.80285874412463,-1.30273812205948,1.00620310512711,0
9248,1,298.3,-0.745119972107716,0.871376232253406,-0.931585087841174,1.03762289638465,0
9249,2,298.3,-0.610324941153653,-0.283215863299548,0.0615000577699735,1.06904268764219,0
9250,1,298.3,-0.677722456630684,0.659422127755763,-0.781117641536454,1.1161723745285,0
9251,3,298.3,-0.677722456630684,1.58532690003494,-1.41308091601628,1.14759216578604,0
9252,2,298.2,-0.610324941153653,0.625955690203503,-1.12217718649382,1.2261416439299,0
9253,2,298.1,-0.677722456630684,-0.0322175816576013,-0.389902281144184,1.27327133081621,0
9254,2,298.2,-0.677722456630684,-0.171661071458683,0.0514688946829921,1.32040101770252,0
9255,1,298.3,-0.610324941153653,0.430734804481989,-0.891460435493249,1.36753070458883,0
9256,1,298.2,-0.677722456630684,0.625955690203503,-0.851335783145324,1.39895049584637,0
9257,1,298.2,-0.610324941153653,0.168581043655956,-0.480182748927016,1.43037028710391,0
9258,2,298.3,-0.610324941153653,-1.35414186497185,1.87714057651359,1.46179007836145,0
9259,3,298.3,-0.677722456630684,-0.891189478832263,0.322310298031487,-1.69589894302139,0
9260,2,298.2,-0.677722456630684,0.865798492661363,-1.20242649118967,-1.61734946487754,0
9261,1,298.2,-0.677722456630684,-0.902344958016349,1.78686010873075,-1.57021977799122,0
9262,3,298.3,-0.677722456630684,-0.383615175956326,-0.159185530143615,-1.53879998673368,0
9263,2,298.3,-0.610324941153653,-0.751745989031181,0.703494495336776,-1.46025050858983,0
9264,1,298.3,-0.610324941153653,0.302446793864994,0.0113442423350671,-1.41312082170352,0
9265,2,298.3,-0.677722456630684,-0.0712617588019041,-0.309652976448334,-1.38170103044598,0
9266,2,298.3,-0.745119972107716,-0.829834343319787,0.974335898685271,-1.33457134355967,0
9267,1,298.2,-0.745119972107716,1.10564129511922,-1.4532055683642,-1.28744165667336,0
9268,1,298.2,-0.812517487584709,-0.986011051896998,1.73670429329585,-1.25602186541582,0
9269,1,298.2,-0.812517487584709,0.709621784084152,-0.851335783145324,-1.22460207415828,0
9270,1,298.2,-0.812517487584709,-1.03063296863334,2.09782616442717,-1.19318228290074,0
9271,1,298.2,-0.812517487584709,-1.32067542741959,2.04767034899227,-1.1617624916432,0
9272,1,298.2,-0.87991500306174,2.52238715149821,-1.95476372271327,-1.13034270038565,0
9273,1,298.2,-0.947312518538733,-1.03621070822539,1.41570707451245,-1.09892290912811,0
9274,3,298.2,-0.87991500306174,-0.104728196354164,-0.430026933492109,-1.06750311787057,0
9275,1,298.2,-0.87991500306174,-0.617880238822143,1.4959563792083,-0.988953639726722,0
9276,1,298.2,-0.87991500306174,0.369379668969513,-1.06199020797193,-0.957533848469181,0
9277,1,298.1,-0.87991500306174,0.849065273885233,-0.971709740189099,-0.92611405721164,0
9278,1,298.2,-0.87991500306174,-0.511903186573321,0.843930778554514,-0.8946942659541,0
9279,3,298.2,-0.812517487584709,0.374957408561556,-0.00871808383889575,-0.863274474696559,0
9280,2,298.2,-0.812517487584709,0.592489252651243,-1.18236416501571,-0.784724996552707,0
9281,3,298.2,-0.812517487584709,-0.383615175956326,0.332341461118468,-0.737595309666396,0
9282,1,298.2,-0.745119972107716,-1.13103228129012,0.50287123359715,-0.659045831522545,0
9283,2,298.2,-0.745119972107716,-0.695968593110749,0.432653091988281,-0.627626040265004,0
9284,2,298.3,-0.677722456630684,1.46819436860203,-1.25258230662458,-0.580496353378693,0
9285,1,298.2,-0.745119972107716,0.804443357148887,-0.831273456971361,-0.533366666492382,0
9286,2,298.2,-0.677722456630684,-0.718279551478922,0.763681473858664,-0.501946875234841,0
9287,1,298.2,-0.745119972107716,0.369379668969513,-0.801179967710417,-0.45481718834853,0
9288,1,298.2,-0.745119972107716,0.949464586542012,-1.19239532810269,-0.423397397090989,0
9289,1,298.2,-0.745119972107716,-0.528636405349451,1.31539544364263,-0.391977605833449,0
9290,1,298.2,-0.745119972107716,-0.958122353936782,0.50287123359715,-0.360557814575908,0
9291,1,298.2,-0.677722456630684,-0.673657634742576,0.4226219289013,-0.329138023318367,0
9292,1,298.2,-0.677722456630684,-1.03621070822539,1.78686010873075,-0.297718232060827,0
9293,1,298.2,-0.677722456630684,0.581333773467157,-0.59052554288381,-0.266298440803286,0
9294,1,298.3,-0.610324941153653,-0.567680582493754,-0.19931018249154,-0.234878649545745,0
9295,1,298.1,-0.677722456630684,-0.567680582493754,-0.379871118057203,-0.203458858288205,0
9296,2,298.2,-0.677722456630684,-0.701546332702792,0.793774963119607,-0.172039067030664,0
9297,3,298.2,-0.677722456630684,-0.0824172379859906,-0.0889673885347458,-0.124909380144353,0
9298,2,298.1,-0.745119972107716,-0.333415519627937,0.342372624205449,-0.0463599020005012,0
9299,1,298.1,-0.745119972107716,-1.25932029190712,1.0646163664681,0.00076978488580985,0
9300,2,298.1,-0.745119972107716,-1.13661002088217,1.04455404029414,0.0321895761433505,0
9301,1,298.1,-0.745119972107716,-0.958122353936782,0.19190517790073,0.0793192630296616,0
9302,2,298.1,-0.745119972107716,-0.444970311468802,1.03452287720716,0.110739054287202,0
9303,2,298.1,-0.745119972107716,1.47934984778612,-1.49333022071213,0.157868741173513,0
9304,1,298.2,-0.677722456630684,-0.266482644523418,-0.169216693230596,0.204998428059824,0
9305,1,298.3,-0.610324941153653,-0.00990662328942826,0.302247971857524,0.236418219317365,0
9306,3,298.3,-0.610324941153653,0.598066992243287,-0.98174090327608,0.267838010574906,0
9307,2,298.3,-0.54292742567666,1.36221731635321,-1.17233300192872,0.346387488718757,0
9308,1,298.3,-0.610324941153653,-0.801945645359571,0.984367061772251,0.393517175605068,0
9309,1,298.4,-0.610324941153653,-0.645768936782359,0.803806126206588,0.424936966862609,0
9310,1,298.3,-0.54292742567666,0.129536866511653,-0.239434834839465,0.45635675812015,0
9311,1,298.4,-0.475529910199629,0.0570262518150908,0.0815623839439357,0.487776549377691,0
9312,1,298.4,-0.408132394722636,0.00682659548670151,0.322310298031487,0.519196340635231,0
9313,3,298.5,-0.408132394722636,0.190892002024129,-0.640681358318716,0.550616131892772,0
9314,1,298.5,-0.408132394722636,-0.673657634742576,0.512902396684131,0.629165610036624,0
9315,2,298.5,-0.408132394722636,0.146270085287783,-0.630650195231735,0.660585401294164,0
9316,1,298.5,-0.340734879245604,0.168581043655956,0.101624710117899,0.707715088180475,0
9317,3,298.5,-0.408132394722636,-0.679235374334619,0.121687036291861,0.739134879438016,0
9318,1,298.5,-0.340734879245604,-0.327837780035894,-0.189279019404559,0.817684357581868,0
9319,1,298.5,-0.408132394722636,-0.974855572712911,0.452715418162244,0.849104148839408,0
9320,1,298.5,-0.408132394722636,2.07616798413475,-1.85445209184345,0.880523940096949,0
9321,1,298.4,-0.475529910199629,-0.723857291070965,0.312279134944506,0.91194373135449,0
9322,1,298.4,-0.54292742567666,-1.13661002088217,1.35552009599056,0.94336352261203,0
9323,2,298.5,-0.475529910199629,-0.14935011309051,-0.189279019404559,0.974783313869571,0
9324,1,298.6,-0.408132394722636,-0.511903186573321,0.0213754054220485,1.02191300075588,0
9325,1,298.6,-0.475529910199629,-0.00990662328942826,-0.239434834839465,1.05333279201342,0
9326,2,298.6,-0.475529910199629,-0.160505592274596,0.0815623839439357,1.08475258327096,0
9327,1,298.6,-0.475529910199629,0.770976919596628,-0.881429272406268,1.13188227015727,0
9328,1,298.5,-0.54292742567666,-0.193972029826856,-0.630650195231735,1.16330206141482,0
9329,3,298.5,-0.610324941153653,2.85705152702081,-2.10523116901798,1.19472185267236,0
9330,1,298.5,-0.610324941153653,-0.361304217588153,0.131718199378842,1.27327133081621,0
9331,2,298.4,-0.677722456630684,-0.177238811050726,-0.389902281144184,1.30469112207375,0
9332,1,298.4,-0.745119972107716,-0.238593946563202,-0.209341345578521,1.35182080896006,0
9333,2,298.5,-0.677722456630684,2.13194538005518,-1.80429627640855,1.3832406002176,0
9334,1,298.5,-0.677722456630684,-0.495169967797192,0.0514688946829921,1.43037028710391,0
9335,1,298.4,-0.745119972107716,-0.762901468215268,0.482808907423187,1.46179007836145,0
9336,1,298.4,-0.745119972107716,-0.210705248602986,1.00442938794621,1.49320986961899,0
9337,1,298.5,-0.745119972107716,1.0387084200147,-0.811211130797399,1.52462966087653,0
9338,3,298.5,-0.745119972107716,-0.216282988195029,0.0314065685090293,1.55604945213407,0
9339,3,298.5,-0.677722456630684,-0.0433730608416878,-0.921553924754192,1.63459893027793,0
9340,1,298.5,-0.677722456630684,-0.450548051060846,0.482808907423187,1.71314840842178,0
9341,3,298.4,-0.745119972107716,0.213202960392302,-0.289590650274371,-1.69589894302139,0
9342,2,298.3,-0.745119972107716,-0.980433312304955,0.613214027553944,-1.61734946487754,0
9343,3,298.3,-0.745119972107716,0.932731367765882,-0.82124229388438,-1.57021977799122,0
9344,2,298.3,-0.812517487584709,-0.824256603727744,1.04455404029414,-1.49167029984737,0
9345,1,298.2,-0.812517487584709,0.430734804481989,-0.630650195231735,-1.44454061296106,0
9346,1,298.2,-0.812517487584709,-0.539791884533538,0.703494495336776,-1.41312082170352,0
9347,2,298.2,-0.812517487584709,0.486512200402422,0.0414377315960107,-1.38170103044598,0
9348,2,298.2,-0.87991500306174,-0.62903571800623,0.262123319509599,-1.33457134355967,0
9349,1,298.2,-0.87991500306174,-0.573258322085797,0.914148920163383,-1.28744165667336,0
9350,2,298.2,-0.87991500306174,0.335913231417254,-0.379871118057203,-1.25602186541582,0
9351,1,298.2,-0.87991500306174,3.61004637194664,-2.22560512606176,-1.20889217852951,0
9352,1,298.3,-0.812517487584709,0.592489252651243,-0.961678577102118,-1.17747238727197,0
9353,1,298.2,-0.87991500306174,1.34548409757708,-1.21245765427665,-1.14605259601443,0
9354,1,298.2,-0.812517487584709,-1.08083262496173,0.432653091988281,-1.11463280475688,0
9355,2,298.2,-0.812517487584709,0.3805351481536,-0.811211130797399,-1.08321301349934,0
9356,1,298.3,-0.745119972107716,0.943886846949968,-1.20242649118967,-1.03608332661303,0
9357,1,298.3,-0.745119972107716,-1.49916309436498,1.27527079129471,-1.00466353535549,0
9358,2,298.3,-0.745119972107716,0.598066992243287,-1.46323673145118,-0.973243744097952,0
